"congress","state","congressional_district","party","name","ideology_score"
113,"INDIANA",1,"Democrat","VISCLOSK",-0.406
113,"INDIANA",2,"Republican","WALORSKI",0.608
113,"INDIANA",3,"Republican","STUTZMAN",0.947
113,"INDIANA",4,"Republican","ROKITA",0.842
113,"INDIANA",5,"Republican","BROOKS",0.642
113,"INDIANA",6,"Republican","MESSER",0.796
113,"INDIANA",7,"Democrat","CARSON",-0.388
113,"INDIANA",8,"Republican","BUCSHON",0.637
113,"INDIANA",9,"Republican","YOUNG",0.719
113,"IOWA",1,"Democrat","BRALEY",-0.306
113,"IOWA",2,"Democrat","LOEBSACK",-0.272
113,"IOWA",3,"Republican","LATHAM",0.491
113,"IOWA",4,"Republican","KING",0.733
113,"KANSAS",1,"Republican","HUELSKAMP",1
113,"KANSAS",2,"Republican","JENKINS",0.827
113,"KANSAS",3,"Republican","YODER",0.857
113,"KANSAS",4,"Republican","POMPEO",0.838
113,"KENTUCK",1,"Republican","WHITFIEL",0.531
113,"KENTUCK",2,"Republican","GUTHRIE",0.565
113,"KENTUCK",3,"Democrat","YARMUTH",-0.368
113,"KENTUCK",4,"Republican","MASSIE",0.999
113,"KENTUCK",5,"Republican","ROGERS",0.534
113,"KENTUCK",6,"Republican","BARR",0.734
113,"LOUISIA",1,"Republican","SCALISE",0.787
113,"LOUISIA",2,"Democrat","RICHMOND",-0.399
113,"LOUISIA",3,"Republican","BOUSTANY",0.692
113,"LOUISIA",4,"Republican","FLEMING",0.818
113,"LOUISIA",5,"Republican","ALEXANDER",0.457
113,"LOUISIA",5,"Republican","MCALLISTER",0.648
113,"LOUISIA",6,"Republican","CASSIDY",0.747
113,"MAINE",1,"Democrat","PINGREE",-0.473
113,"MAINE",2,"Democrat","MICHAUD",-0.297
113,"MARYLAN",1,"Republican","HARRIS",0.884
113,"MARYLAN",2,"Democrat","RUPPERSBE",-0.274
113,"MARYLAN",3,"Democrat","SARBANES",-0.418
113,"MARYLAN",4,"Democrat","EDWARDS",-0.547
113,"MARYLAN",5,"Democrat","HOYER",-0.316
113,"MARYLAN",6,"Democrat","DELANEY",-0.281
113,"MARYLAN",7,"Democrat","CUMMINGS",-0.426
113,"MARYLAN",8,"Democrat","VAN HOLLE",-0.383
113,"MASSACH",1,"Democrat","NEAL",-0.439
113,"MASSACH",2,"Democrat","MCGOVERN",-0.545
113,"MASSACH",3,"Democrat","TSONGAS",-0.404
113,"MASSACH",4,"Democrat","KENNEDY",-0.442
113,"MASSACH",5,"Democrat","MARKEY",-0.536
113,"MASSACH",5,"Democrat","CLARK",-0.531
113,"MASSACH",6,"Democrat","TIERNEY",-0.459
113,"MASSACH",7,"Democrat","CAPUANO",-0.528
113,"MASSACH",8,"Democrat","LYNCH",-0.34
113,"MASSACH",9,"Democrat","KEATING",-0.342
113,"MICHIGA",1,"Republican","BENISHEK",0.89
113,"MICHIGA",2,"Republican","HUIZENGA",0.911
113,"MICHIGA",3,"Republican","AMASH",0.999
113,"MICHIGA",4,"Republican","CAMP",0.668
113,"MICHIGA",5,"Democrat","KILDEE",-0.399
113,"MICHIGA",6,"Republican","UPTON",0.7
113,"MICHIGA",7,"Republican","WALBERG",0.803
113,"MICHIGA",8,"Republican","ROGERS",0.67
113,"MICHIGA",9,"Democrat","LEVIN",-0.336
113,"MICHIGA",10,"Republican","MILLER",0.727
113,"MICHIGA",11,"Republican","BENTIVOLIO",0.96
113,"MICHIGA",12,"Democrat","DINGELL",-0.387
113,"MICHIGA",13,"Democrat","CONYERS",-0.568
113,"MICHIGA",14,"Democrat","PETERS",-0.23
113,"MINNESO",1,"Democrat","WALZ",-0.275
113,"MINNESO",2,"Republican","KLINE",0.735
113,"MINNESO",3,"Republican","PAULSEN",0.78
113,"MINNESO",4,"Democrat","MCCOLLUM",-0.392
113,"MINNESO",5,"Democrat","ELLISON",-0.556
113,"MINNESO",6,"Republican","BACHMANN",0.831
113,"MINNESO",7,"Democrat","PETERSON",-0.181
113,"MINNESO",8,"Democrat","NOLAN",-0.407
113,"MISSISS",1,"Republican","NUNNELEE",0.621
113,"MISSISS",2,"Democrat","THOMPSON",-0.419
113,"MISSISS",3,"Republican","HARPER",0.523
113,"MISSISS",4,"Republican","PALAZZO",0.658
113,"MISSOUR",1,"Democrat","CLAY",-0.476
113,"MISSOUR",2,"Republican","WAGNER",0.662
113,"MISSOUR",3,"Republican","LUETKEMEYER",0.67
113,"MISSOUR",4,"Republican","HARTZLER",0.725
113,"MISSOUR",5,"Democrat","CLEAVER",-0.4
113,"MISSOUR",6,"Republican","GRAVES",0.81
113,"MISSOUR",7,"Republican","LONG",0.754
113,"MISSOUR",8,"Republican","SMITH",0.841
113,"MONTANA",1,"Republican","DAINES",0.731
113,"NEBRASK",1,"Republican","FORTENBE",0.537
113,"NEBRASK",2,"Republican","TERRY",0.782
113,"NEBRASK",3,"Republican","SMITH",0.706
113,"NEVADA",1,"Democrat","TITUS",-0.308
